claim_id,claim_amount,claim_date,claimant_age,policy_duration,num_claims_per_year,claim_review_time,witness_count,police_report,medical_assessment,is_fraud
CLM_001549,4019.1693057440843,2025-07-18 22:52:59.804586,61.94867132226483,7.2924014780675295,1,17.235268610037732,6,0,1,0
CLM_001034,6249.0420945181895,2025-04-26 22:52:59.625581,47.965730619868786,3.677415660819184,2,616.4846969313253,0,1,0,0
CLM_001743,45666.31187495656,2025-10-15 22:52:59.828733,32.02548782342269,0.08724317172417695,3,32.01291042720946,0,0,0,1
CLM_000371,4077.684806687934,2025-12-27 22:52:59.471439,57.42088222339964,6.93416334963556,0,11.308036289152943,4,1,0,0
CLM_001669,16425.436942667206,2025-12-31 22:52:59.822469,22.21265507437995,2.5061114672354625,2,312.8988394453171,2,1,1,0
CLM_000721,3992.5651537963686,2026-01-11 22:52:59.576136,38.50938558094371,2.020828019204768,1,62.404446944408065,0,0,1,0
CLM_000733,2902.3891110686886,2025-10-10 22:52:59.577150,47.55623126389668,3.553964517191699,1,734.8153373533,2,0,1,0
CLM_000777,14234.842121599986,2025-04-26 22:52:59.585198,37.66974230477681,18.061266131787725,1,92.4595950281448,0,1,1,0
CLM_000518,2468.5904470858404,2026-01-21 22:52:59.524962,17.046659395607893,5.8104174575119085,0,93.11290810296413,3,1,1,0
CLM_000334,12398.382609029748,2025-05-14 22:52:59.459080,46.72674104678512,2.7153563754667704,2,31.038980332178394,3,1,1,0
CLM_000845,5211.497370934385,2025-11-06 22:52:59.591304,25.07472312730699,3.7794959678288262,2,39.174612313558214,4,0,1,0
CLM_001251,1498.1378093448232,2025-06-25 22:52:59.736851,42.73301132851516,6.019850338735697,0,47.365884416276565,2,0,1,0
CLM_001052,9647.396219365559,2025-03-19 22:52:59.629285,57.239435541927996,0.222011881159381,0,40.333436996359694,0,1,1,0
CLM_001923,17565.788600521013,2025-12-02 22:52:59.837755,32.67964809189754,2.0432526818956647,1,34.68202809795219,0,0,0,1
CLM_000015,3966.53652858524,2025-04-13 22:52:59.425386,47.25988565224921,3.292921949986868,0,23.80572110814283,3,1,1,0
CLM_000707,9615.397196973852,2025-12-14 22:52:59.553710,59.163222603777214,3.8630582307805748,4,49.66631878072229,1,0,0,0
CLM_000900,3301.7971898731475,2025-07-07 22:52:59.596643,65.35092736068182,4.642827320513331,1,40.7342272590253,4,0,1,0
CLM_001979,21145.170790306856,2025-09-07 22:52:59.837755,41.585863446566364,3.0619164948464253,2,20.265932230556945,0,0,1,1
CLM_001572,5032.180176422027,2025-10-05 22:52:59.811830,73.68300630913402,4.331216057587506,2,67.70492391784936,3,1,1,0
CLM_000903,1480.1210162794398,2026-01-27 22:52:59.596643,58.62409998931216,3.7916566078929987,1,54.77237881339004,1,1,1,0
CLM_000465,8390.258310541632,2025-10-30 22:52:59.511472,61.051828927898995,11.526098528764313,3,91.09295188860503,1,1,1,0
CLM_001977,112281.75565509996,2025-07-06 22:52:59.837755,47.13379132599109,1.379016084066849,3,92.40408305111087,0,1,0,1
CLM_000199,4179.796425099006,2025-06-17 22:52:59.439801,60.749764388570746,2.578309051708981,0,70.74548759450539,7,1,1,0
CLM_001206,13436.35602343416,2025-10-14 22:52:59.706560,59.15576608816174,3.5503525172197525,0,59.030914159734216,2,0,1,0
CLM_001055,11002.722001795997,2025-06-09 22:52:59.629285,38.65703659249664,8.384539338390223,1,46.13024568926106,2,1,1,0
CLM_001131,1941.340221860012,2025-03-12 22:52:59.673549,55.11397271068721,3.867405592836903,1,24.7048358241016,1,0,1,0
CLM_001379,9921.665048494404,2025-05-12 22:52:59.782625,68.4972922867849,4.506844972336491,0,33.761194845592364,2,1,1,0
CLM_000998,3736.7605412800076,2025-12-06 22:52:59.622481,43.50791395830707,4.740166761502094,1,55.77400000461153,0,1,1,0
CLM_000727,2352.995320179198,2025-11-23 22:52:59.577150,50.886565561143414,6.715257377301022,2,12.206980030367175,3,0,1,0
CLM_001771,140742.62861871455,2025-03-20 22:52:59.830738,34.25262534143654,0.06330045998952342,1,8.415897931855818,2,0,0,1
CLM_001909,1937.5898080997977,2025-05-27 22:52:59.837755,14.615837976617666,0.02901331556342446,1,47.83564928146934,1,0,0,1
CLM_001821,10749.236810376306,2025-06-28 22:52:59.836751,48.70957820178947,0.36930335707378364,0,22.373271778208817,0,0,0,1
CLM_000567,11446.714022824292,2025-09-17 22:52:59.536129,58.69594734650099,0.9284815355413958,0,188.89004009810432,0,0,0,0
CLM_000043,7280.607897041287,2025-03-08 22:52:59.425386,29.47136516370939,1.0732155484152963,1,28.20995626654452,1,1,0,0
CLM_000274,17173.09947529328,2026-01-04 22:52:59.459080,47.074471751998665,2.193577552453083,0,27.55610337516451,1,1,1,0
CLM_001096,3370.6674548433825,2025-04-09 22:52:59.662550,42.537726227876725,5.4198775671097295,0,50.17419167199036,2,0,1,0
CLM_000101,9679.406763017614,2025-04-30 22:52:59.432808,43.036260408453764,1.311571906125175,0,49.96068838039237,3,1,1,0
CLM_001231,40066.16776240026,2025-11-27 22:52:59.731091,46.04733401252975,3.8019008836138557,0,61.992028214675756,4,1,1,0
CLM_001721,18182.219496135804,2025-04-11 22:52:59.826728,33.931473899170506,0.26039753462329807,3,15.47090189971883,0,0,0,1
CLM_001832,27295.90417195164,2025-08-12 22:52:59.837755,35.62110072432048,0.31671754574646505,2,62.13899208508735,1,1,0,1
CLM_000107,2157.941865934249,2025-03-24 22:52:59.432808,45.041735563823686,9.511929163876545,4,98.45584365766459,1,1,1,0
CLM_001617,24178.592109761612,2026-02-10 22:52:59.816842,24.441581486937967,1.9366316307572022,1,42.770888480256424,4,1,1,0
CLM_000497,7871.883860963863,2025-10-23 22:52:59.516061,54.21288234362977,2.8317872060280163,2,178.13332424409464,2,1,0,0
CLM_001980,30398.536275448463,2025-06-03 22:52:59.837755,52.171191539945575,0.38177115920153054,3,26.163817998278887,2,0,0,1
CLM_000881,1931.2112466854478,2025-05-09 22:52:59.594360,50.820327079479455,1.678519931864542,1,329.8181129958293,2,1,1,0
CLM_000756,2139.339714118729,2025-09-20 22:52:59.580148,59.11599827177896,1.3781803392878162,1,1.6174953025332075,1,0,1,0
CLM_000619,2716.07909251824,2025-05-13 22:52:59.543188,23.84440418327191,1.7083072774579242,0,206.24511089158867,3,1,1,0
CLM_001106,4569.408419987097,2025-06-17 22:52:59.668548,42.45273699368962,0.7345620864801448,1,62.68470282747093,0,0,1,0
CLM_001935,20772.490137541477,2025-08-12 22:52:59.837755,57.31897605259143,0.178945996545032,1,49.498240291648756,0,0,0,1
CLM_000809,24300.101433145013,2025-07-26 22:52:59.585198,32.687415617245634,4.605786300582635,2,60.216758846390725,5,1,0,0
CLM_001037,3155.9240851776376,2025-10-28 22:52:59.625581,40.66756683332222,1.671520076679296,0,219.88275626284135,5,1,1,0
CLM_000072,58397.44124922107,2026-01-06 22:52:59.425386,44.29103021056486,1.6699919055653027,0,83.44845808111543,1,0,1,0
CLM_001283,3726.2505019513455,2025-04-19 22:52:59.755726,51.682187620312895,3.2063504391424837,0,330.11174391625343,1,0,0,0
CLM_001271,11421.046288224787,2025-09-09 22:52:59.740783,40.04625716505899,2.9479611260813647,0,204.1750793608494,2,1,1,0
CLM_001334,6467.671211444511,2025-08-23 22:52:59.770027,40.718647185671756,2.1649169151492305,0,130.9856233467269,3,1,1,0
CLM_001458,4479.53952840407,2025-09-08 22:52:59.795507,37.47920866384064,4.117640841416627,0,71.35290965673398,1,0,1,0
CLM_000481,3564.718229814943,2025-08-10 22:52:59.513473,53.06275690459714,1.9809716824812196,0,23.382881986801298,3,1,1,0
CLM_001068,6871.0789211349,2025-03-31 22:52:59.645182,55.56283116017958,2.7637859602193813,1,162.54482779086302,1,1,0,0
CLM_000506,4234.953158723048,2025-07-18 22:52:59.523962,40.29406915410229,2.7068555184133536,4,47.536506593972106,3,1,0,0
CLM_001237,6581.7266658959925,2025-11-26 22:52:59.733097,77.51683629488474,2.089677221474034,3,289.2957671770458,2,1,0,0
CLM_001861,114921.61369758201,2025-09-01 22:52:59.837755,38.22458957805001,0.06091856129418835,3,27.206426530188487,1,1,0,1
CLM_001989,1587.1080245892874,2025-12-05 22:52:59.837755,34.772333287807704,0.739802298599813,2,26.215655639465812,1,0,0,1
CLM_001476,3711.7817290312437,2025-11-15 22:52:59.797506,16.11762155681698,8.544852904414324,0,19.846004195436894,6,1,1,0
CLM_001866,34417.08603220206,2025-05-08 22:52:59.837755,47.247635790626354,2.1751482998131584,5,17.849917430386427,2,0,1,1
CLM_001455,30971.466225765107,2025-03-23 22:52:59.794508,43.82386545848246,5.183232542207327,1,376.02447359532886,1,1,1,0
CLM_000311,4381.281196562902,2025-11-25 22:52:59.459080,43.271636511717034,2.434929535757197,1,81.10150259424309,3,1,0,0
CLM_000962,5894.761077555234,2025-11-18 22:52:59.603552,33.20055042668625,4.068917472422652,2,100.65452713961112,2,1,0,0
CLM_000405,13909.429504454502,2025-11-18 22:52:59.490617,86.43787861184379,1.4431986365453207,2,46.526573152332176,2,0,0,0
CLM_001330,30447.588141804415,2025-08-20 22:52:59.769031,56.10222200374354,6.942339109060926,0,74.35743576150755,1,1,1,0
CLM_001649,2867.2931885037815,2025-04-29 22:52:59.819841,51.19107770878691,4.600269813056133,1,19.38740689992958,1,0,1,0
CLM_000309,29900.38876798542,2025-08-14 22:52:59.459080,53.638566553985044,2.9621979525375832,2,36.49956474699443,3,0,1,0
CLM_000226,7192.093138860755,2025-07-23 22:52:59.452786,49.10390724509175,4.769283162732102,1,62.92670398372178,0,1,1,0
CLM_001857,24856.031074434133,2025-02-24 22:52:59.837755,30.75987068747841,0.5336705247868302,4,35.52597448155891,1,0,0,1
CLM_000710,680.8339501032048,2026-01-06 22:52:59.553710,11.111444796579022,3.6133871650650895,2,173.14269038772136,2,1,1,0
CLM_001943,128671.9622555421,2025-07-04 22:52:59.837755,27.982991545093796,0.8304496683497342,3,26.159539666070998,4,0,1,1
CLM_001383,8190.3295115594665,2025-04-13 22:52:59.784624,42.163196268701874,3.1496275313248403,3,302.726784003991,4,0,1,0
CLM_001785,91426.56175217233,2025-12-02 22:52:59.832743,37.04864308085688,0.9713638833652861,3,48.50620763629505,0,0,0,1
CLM_000148,7993.6053162531525,2026-01-16 22:52:59.432808,66.8603783740653,1.8173163812983704,2,54.03132373592818,4,1,1,0
CLM_001554,14936.810158978446,2025-10-29 22:52:59.804586,30.847018250310875,2.0877497662298548,0,31.0242117439484,3,1,1,0
CLM_001956,107467.04235643627,2025-03-04 22:52:59.837755,27.724471254134144,0.07345645951886644,2,50.186467561992465,1,0,0,1
CLM_000925,7559.383076067046,2025-06-04 22:52:59.599645,61.91169641228442,1.591508453983268,1,153.12852326269882,3,1,1,0
CLM_000942,5551.404928036737,2025-05-28 22:52:59.600645,29.54886176278368,7.833057692928266,1,43.51521368327372,0,1,1,0
CLM_000836,1684.2616538904465,2025-05-14 22:52:59.590311,37.21754728620172,1.611060385628361,1,71.09520548508884,2,1,1,0
CLM_000575,6361.832674956102,2026-02-13 22:52:59.536129,21.170747125502306,7.922928592898377,1,115.29231937893177,0,1,1,0
CLM_000557,21405.696510624228,2025-03-18 22:52:59.527962,25.571120689993187,7.187649856807723,1,81.12386597830371,4,1,1,0
CLM_001235,26232.11905443892,2025-11-06 22:52:59.733097,32.17650497684647,1.9871631354147066,1,433.3825349325808,1,1,1,0
CLM_001360,4159.12404840684,2025-02-17 22:52:59.772536,35.13444021048103,4.590729954727576,0,230.21413062396002,4,1,1,0
CLM_001347,30148.420596208583,2025-09-02 22:52:59.771025,17.68686672272896,4.995672516477894,3,147.11075328202824,0,1,1,0
CLM_001161,10286.464542663489,2025-12-03 22:52:59.693557,60.64298114339413,3.666274084166845,1,52.76659702359049,4,1,1,0
CLM_001442,6973.59043824389,2026-01-06 22:52:59.793507,36.48063252818274,7.654837976518793,2,13.952728164242643,5,0,1,0
CLM_000286,2531.4267816997103,2025-08-27 22:52:59.459080,70.26522774187471,6.6394551883829775,1,70.59355145188815,2,1,1,0
CLM_001604,1876.8781109800962,2025-10-16 22:52:59.815842,43.93370800822029,3.3856041245528665,2,55.37678136005046,4,1,0,0
CLM_001057,10258.532381450665,2025-04-21 22:52:59.629285,59.28911737657214,7.3479548281354825,1,52.19641129422842,2,1,1,0
CLM_000598,2375.553929413854,2026-01-17 22:52:59.540694,34.80141154879753,5.600283524958504,2,21.81082648200535,0,1,1,0
CLM_000932,5384.7580288647505,2026-02-11 22:52:59.600645,47.198142966514524,8.218713839831569,0,80.55427993844064,1,1,1,0
CLM_001461,19613.469776535756,2025-03-11 22:52:59.795507,49.369264921066204,1.2442768628926288,1,95.44799854579702,0,0,1,0
CLM_001637,11487.158442990707,2025-08-26 22:52:59.818842,41.977366539472705,8.626170080396921,0,36.595025924905386,4,1,1,0
CLM_001587,10863.198879344784,2025-10-07 22:52:59.813833,64.20777955255494,2.4530149766699387,1,56.92882276761048,1,1,1,0
CLM_001040,16010.456784880656,2025-08-03 22:52:59.627277,41.679777474169825,11.838307017430173,0,59.32912688300939,2,0,1,0
CLM_001230,9268.59832735332,2025-05-24 22:52:59.729086,2.8691311146350458,8.16223656395999,1,35.70199298029628,2,1,1,0
CLM_000806,1417.6041377263198,2025-11-19 22:52:59.585198,50.53804093154257,0.14078211936749696,2,54.855187446829,2,0,0,0
CLM_000904,4047.6129705519857,2025-10-24 22:52:59.596643,49.50230612290464,5.396623520916237,3,98.43148659509836,2,1,0,0
CLM_001679,12944.677904988519,2025-12-22 22:52:59.822469,49.3945932330325,1.7004761697567272,2,80.13240139946028,0,1,1,0
CLM_001204,1200.1373684966532,2025-12-17 22:52:59.706560,58.350439162570076,4.426900615716312,1,153.00213156444553,3,1,1,0
CLM_000767,9600.944967417914,2025-02-23 22:52:59.584006,34.53351632155275,5.176494795499749,2,91.73521348246602,3,1,0,0
CLM_000609,11345.574618892173,2025-03-13 22:52:59.542190,26.84644317132488,4.008733286137181,3,71.17465118605179,2,1,1,0
CLM_001992,12117.315724567026,2025-03-11 22:52:59.837755,42.525843884329376,0.08724741632565458,2,57.34546997646492,1,0,1,1
CLM_001564,11634.86075344791,2025-04-17 22:52:59.805587,42.97358100625031,3.879255487954428,2,88.90502346294736,1,1,1,0
CLM_001422,3463.8088104901244,2025-05-10 22:52:59.791510,53.46976082255336,2.4308618332275733,0,30.877354321721352,6,1,1,0
CLM_001010,6209.580385894214,2026-01-13 22:52:59.623566,40.05174172259726,4.121666923416042,0,152.25331506670227,1,1,1,0
CLM_000493,2408.188128311191,2025-09-29 22:52:59.514591,33.93666053029541,3.4468535009375953,0,219.24186849019264,3,0,0,0
CLM_001320,30747.702036616774,2025-09-27 22:52:59.769031,42.92955494631841,2.624036429806197,1,939.4593624478031,3,0,1,0
CLM_000277,7419.810197414101,2025-08-29 22:52:59.459080,37.45264643588599,3.8370544243614813,0,259.97678432791577,3,0,1,0
CLM_001846,68081.92599073613,2025-06-26 22:52:59.837755,36.92579502139372,0.6915033102149443,2,53.92119066208453,0,0,0,1
CLM_000358,6798.308468065859,2025-02-28 22:52:59.469679,39.121848519197,1.3355499903142067,0,171.4888914540211,1,0,1,0
CLM_001110,68577.70474642048,2025-05-28 22:52:59.670544,27.796072314968523,1.3590179825633897,2,446.03494407253834,4,1,1,0
CLM_000236,3474.302553667701,2025-11-20 22:52:59.452786,63.74428357945,2.8222457444082956,0,153.46692581759098,0,0,0,0
CLM_000551,6651.387925553095,2025-03-12 22:52:59.527962,40.3421136653659,4.832929442534506,2,110.1384989079518,3,0,1,0
CLM_001867,269251.55874095735,2026-01-11 22:52:59.837755,24.802394452007963,9.207188367676586,5,100.98402461216907,1,0,0,1
CLM_001812,483178.379185617,2025-04-13 22:52:59.834747,27.13179323925873,0.9937847184707607,2,51.3783907016549,1,0,0,1
CLM_000208,2429.174379723363,2025-03-15 22:52:59.452786,63.1267576202723,9.946398113553949,0,215.6197467240086,2,1,1,0
CLM_001386,17827.2547714598,2025-04-06 22:52:59.785621,23.797765953082802,5.40320102951515,1,702.8846125690121,4,1,1,0
CLM_001560,13962.18180019746,2025-05-20 22:52:59.805587,24.304766113107387,2.5760174165030723,0,41.01792587284366,2,1,1,0
CLM_000058,4326.789606460775,2025-08-19 22:52:59.425386,37.569161356031294,2.2542853960290494,0,233.19686664142765,3,1,1,0
CLM_000631,22350.103999703413,2025-10-06 22:52:59.544191,57.34482888004982,3.441748500843633,0,44.04415885629993,4,1,0,0
CLM_001961,13182.429455839932,2025-03-30 22:52:59.837755,53.936117707310515,0.40098949751107776,1,4.510764957861343,0,0,0,1
CLM_001859,48345.67847524711,2025-03-17 22:52:59.837755,21.819277303878476,0.47521720235462256,4,22.635255799824506,1,0,1,1
CLM_001816,156542.56467805547,2025-04-25 22:52:59.836751,30.252242921525344,0.6493368861058634,2,61.199146630820856,0,0,0,1
CLM_000363,28133.45106883583,2025-06-25 22:52:59.469679,67.9339349222061,4.368512890964608,0,259.50622051903224,3,1,1,0
CLM_000505,4629.855050692484,2025-05-22 22:52:59.522791,48.78553255181032,1.3365533793350712,0,189.8029628990555,0,1,1,0
CLM_001165,30572.614232668733,2025-05-21 22:52:59.699294,17.136428322496243,2.955235705918517,2,196.85720079984023,2,0,0,0
CLM_001121,2980.801266711692,2026-02-14 22:52:59.673549,50.768502809131014,3.4843392346311397,1,70.34743993013731,1,1,1,0
CLM_001629,1890.361344738027,2026-02-07 22:52:59.817841,46.851153249699664,1.795272602311755,0,55.23482084714891,3,1,0,0
CLM_001216,7729.213937836346,2025-03-18 22:52:59.723063,49.81398727744408,3.372734339334161,1,64.37984155996779,0,1,1,0
CLM_001151,2571.7384066828613,2025-07-18 22:52:59.689588,25.37087470765443,4.36886747025209,0,145.3328852203014,2,1,1,0
CLM_001124,3551.0126723013373,2025-12-30 22:52:59.673549,45.95534178911043,3.991612284352741,1,271.40900059938923,1,1,1,0
CLM_001594,3620.8572665067295,2025-07-11 22:52:59.814843,12.814814997376317,1.2942107302067738,1,451.38116601693713,2,1,1,0
CLM_000118,5905.217435986565,2025-05-21 22:52:59.432808,26.42755837791649,3.3979144346330576,0,45.51152619307,1,0,1,0
CLM_001249,10181.61841452449,2026-01-25 22:52:59.736851,71.75871297274723,1.5138547781250287,0,166.02890943148535,3,0,1,0
CLM_001993,48463.86919239063,2025-08-25 22:52:59.837755,32.536786749840694,3.017687560950939,1,28.771650433263147,1,0,0,1
CLM_000522,12065.528735521686,2025-05-23 22:52:59.524962,46.61978275029046,7.011272619661958,0,28.07276005030875,3,0,1,0
CLM_000513,6906.084252807091,2026-02-04 22:52:59.523962,28.020997986085007,1.6724796060399902,0,122.85626248885681,1,1,1,0
CLM_000081,9675.72443250484,2025-11-20 22:52:59.425386,68.21257801995093,10.45271925202926,1,155.0114682341032,1,1,1,0
CLM_000915,4391.165578779338,2025-11-17 22:52:59.598642,48.18449426490715,3.993895205106819,1,224.3115614197916,1,0,1,0
CLM_001018,6503.07169894745,2025-03-01 22:52:59.623566,21.953857331396705,15.998368646370102,0,79.79627382100153,2,0,0,0
CLM_000380,23342.298689492927,2025-03-28 22:52:59.477785,34.14630114539857,3.331984365036289,2,114.82322891793352,3,1,1,0
CLM_001029,13759.324078646277,2026-01-16 22:52:59.625581,61.74646123173311,6.492246875742577,0,104.24537260432058,1,1,1,0
CLM_001688,2559.0807700251826,2025-12-15 22:52:59.822469,82.49307574945644,2.308632111299757,0,101.5482677504281,0,0,1,0
CLM_000084,9383.552357279743,2026-02-05 22:52:59.425386,47.86648602029855,3.454675299197367,0,171.65457646240208,1,1,1,0
CLM_001677,16650.02636380848,2025-10-10 22:52:59.822469,34.40097499918249,4.24244394541799,1,55.42228820264207,1,1,1,0
CLM_000329,18613.023189617412,2026-01-01 22:52:59.459080,44.91067936180906,5.7950433470199805,1,41.69735171835305,2,1,1,0
CLM_000006,5947.865080481093,2025-11-10 22:52:59.424043,21.38767069583918,5.2667406962280126,2,35.38320098600126,1,1,0,0
CLM_000745,23823.46252588195,2026-01-28 22:52:59.579153,30.033633260109678,1.8000864928466296,2,84.38198886160686,0,1,1,0
CLM_001553,9301.606142690714,2025-05-21 22:52:59.804586,30.685134214194704,7.8797738092455685,0,31.632455978195413,4,0,1,0
CLM_000914,5801.042965076999,2025-07-02 22:52:59.598642,37.77449548473565,0.8612118569031526,1,113.7441921662937,1,0,1,0
CLM_000873,52183.93416467261,2025-04-20 22:52:59.594360,61.20181505708708,10.191088662711977,0,234.61054060760432,2,1,1,0
CLM_000451,22111.993713893055,2025-11-30 22:52:59.510472,14.776598925883967,5.962959613095389,1,30.312736677647205,1,0,1,0
CLM_000490,10756.959540381293,2025-05-25 22:52:59.514591,62.514271199397385,0.23937964109323,2,170.2540026218892,2,0,0,0
CLM_001480,8495.762077240075,2025-03-22 22:52:59.797506,45.77623805237872,3.28614774112669,1,54.98535311238647,0,0,1,0
CLM_000287,8121.64449076231,2025-12-28 22:52:59.459080,62.38851225426307,3.456355052929778,0,536.9318213284718,2,1,1,0
CLM_000948,4357.7411393857565,2025-10-16 22:52:59.601645,27.349688676674198,4.119173812788989,0,189.53801345401283,1,0,1,0
CLM_001985,158847.38052664607,2025-10-28 22:52:59.837755,29.00743844420854,0.37716158871854566,4,9.703593699809678,1,0,0,1
CLM_001368,5961.177155464593,2025-03-02 22:52:59.775629,70.12202516903596,7.246413499431944,2,82.3517299255049,0,1,1,0
CLM_001146,2842.267743750757,2025-08-19 22:52:59.689588,23.551946399768767,2.8735054956228003,1,99.13403478110195,2,1,1,0
CLM_000705,1616.7181927582456,2025-02-20 22:52:59.553710,48.57705238371821,5.093457797843182,0,268.62420049411855,3,1,1,0
CLM_001726,85921.28398421923,2025-09-18 22:52:59.826728,51.394205485064035,0.8806551867619389,2,40.63619516052515,0,0,0,1
CLM_001701,15643.322207160256,2025-08-27 22:52:59.822469,37.4425766747543,0.8493907249596454,1,73.81050808295754,0,0,1,1
CLM_001628,187225.88677013782,2025-12-07 22:52:59.817841,31.51722802508278,2.3289128413089206,1,58.73099003784985,1,0,1,0
CLM_001599,4232.315100085558,2025-02-28 22:52:59.814843,44.81828773182602,6.424522211580404,0,123.81271130965642,1,1,1,0
CLM_001538,5717.710437428673,2025-03-28 22:52:59.803586,57.343306098317846,8.425465427058052,1,179.012636420682,2,1,1,0
CLM_001405,14215.298264531855,2025-06-26 22:52:59.790510,55.023579123591915,9.89663705059121,4,236.60859246126535,1,1,0,0
CLM_001650,1624.132497288181,2025-04-03 22:52:59.819841,55.08381973504642,1.7013746374603211,0,116.4023889178822,1,1,1,0
CLM_000327,4579.566261067234,2025-04-30 22:52:59.459080,46.46697470104066,2.9592107725038233,1,96.8938945942791,1,1,1,0
CLM_000442,32215.340009383453,2025-03-22 22:52:59.509474,58.14709433312553,2.668301863691722,0,45.98334247237172,2,1,1,0
CLM_000774,11267.00174236987,2025-09-04 22:52:59.585198,49.106878879293006,2.1310211012190305,0,67.54498499117075,0,1,1,0
CLM_001087,8975.096808325936,2025-09-13 22:52:59.657035,36.36754793526812,2.5758092199691034,0,92.2606934237601,5,1,1,0
CLM_001220,5494.224896452952,2025-09-15 22:52:59.725074,58.85793856738694,0.9422763672231382,1,104.96059563277575,2,0,1,0
CLM_001635,15277.683132518714,2025-07-04 22:52:59.818842,39.62779009320238,2.679067632773097,0,279.72252505043474,3,1,1,0
CLM_000177,13644.918065253505,2025-06-02 22:52:59.439801,54.678233789250854,3.0654742766229943,0,361.55980890697504,0,1,1,0
CLM_001322,4326.360360310553,2025-09-08 22:52:59.769031,54.01281483534133,6.34324151980532,0,60.06757848234749,2,1,1,0
CLM_000704,1974.7395184777072,2025-02-19 22:52:59.553710,34.706603552827914,1.9712261926213541,0,47.43675508469477,1,1,1,0
CLM_000086,4430.287507020664,2025-05-23 22:52:59.425386,36.61617229092617,4.405229031504019,0,430.7483432638653,2,1,1,0
CLM_001883,52076.323949534526,2026-02-02 22:52:59.837755,17.977348809991184,0.8766910457016989,2,38.51578104127291,1,0,1,1
CLM_001947,68731.61428643522,2025-12-03 22:52:59.837755,16.326111176009604,0.1390110548418767,1,51.26212865359521,0,0,0,1
CLM_000457,11461.016926479404,2025-06-19 22:52:59.511472,51.08708182917811,1.1099586284369038,1,657.7467993064334,2,0,1,0
CLM_001828,99870.25265974259,2025-09-04 22:52:59.837755,44.086104388939845,0.5699392769042527,7,19.97100345146736,0,0,0,1
CLM_000054,1847.1769030878609,2026-02-02 22:52:59.425386,62.15631064810394,3.3005362350845857,3,258.3706587802366,1,0,1,0
CLM_001501,8069.401413087777,2025-06-12 22:52:59.799510,61.01416080153117,1.3498925061601692,0,21.864965138784104,2,1,1,0
CLM_000643,8436.372522848449,2026-02-03 22:52:59.546192,58.42395092348341,2.7056081990283434,2,37.69282446224556,0,1,0,0
CLM_000677,3666.0326568236405,2025-05-13 22:52:59.551189,27.138812988949926,0.8846945717769102,1,91.46961800375388,1,1,1,0
CLM_000221,1782.0678648213004,2025-05-13 22:52:59.452786,49.823898170088576,6.215646633213678,1,54.77802862568753,1,0,1,0
CLM_000113,11045.96752222182,2025-09-10 22:52:59.432808,25.1036896971151,5.6789776644512235,0,58.275061373393676,3,1,0,0
CLM_000982,3920.0139157319363,2025-10-04 22:52:59.618369,48.89218234629715,3.3821008045999696,0,41.95203228326862,0,1,1,0
CLM_001228,1497.283581040985,2025-11-07 22:52:59.729086,32.532918571046764,6.861217592478708,0,159.99422762348814,2,0,1,0
CLM_000999,500.8385412561187,2025-05-21 22:52:59.622481,68.61901215791622,1.1021133628335251,0,92.01104193893316,2,1,1,0
CLM_000174,4808.296708920265,2025-05-20 22:52:59.439801,53.472212245243945,1.5045432534630911,1,259.98993805706823,1,1,1,0
CLM_000781,11481.948317740118,2025-04-15 22:52:59.585198,32.30584411686484,12.91288230675253,0,69.95526103213112,0,1,1,0
CLM_000589,59744.12418912649,2025-04-21 22:52:59.539460,62.68546128887921,5.599882705033701,0,342.8636616049527,3,1,0,0
CLM_001559,7966.265911047359,2025-03-12 22:52:59.804586,48.080712233051834,3.494570800471428,2,449.5945181276701,3,1,0,0
CLM_000018,38045.44919467419,2025-09-09 22:52:59.425386,31.109300711827828,2.176540133906214,3,95.41241616311599,4,0,1,0
CLM_000423,3128.332915249694,2025-05-11 22:52:59.507477,72.1724532280765,3.2512698652680845,1,93.0860842757285,3,1,1,0
CLM_001343,2713.7145023569483,2025-06-20 22:52:59.771025,68.81539452339214,2.436443655264424,1,16.053394160212314,1,1,0,0
CLM_000285,42843.49252334766,2025-07-25 22:52:59.459080,51.383036622858995,2.822505874883451,0,386.91479018554236,0,1,1,0
CLM_001583,9615.87178723724,2025-02-27 22:52:59.813833,48.85789025435168,1.9247995515694154,0,120.8679177849169,1,1,1,0
CLM_000428,8044.367250025918,2025-04-01 22:52:59.508474,28.102903128801636,15.461300951947935,1,89.29072204317319,5,1,1,0
CLM_001509,8639.850903160224,2026-01-30 22:52:59.800589,37.748013541234876,0.3354192657395176,0,111.43448980292837,0,1,0,0
CLM_001318,7927.768398322857,2025-03-11 22:52:59.768026,74.08413195953571,2.3345523692429104,3,75.10320520401164,2,0,1,0
CLM_000669,2865.8732845628087,2025-02-25 22:52:59.550188,31.975789023000594,6.608942288977086,3,70.1178701257203,4,1,1,0
CLM_000031,47592.550057188404,2025-06-09 22:52:59.425386,41.12373396273847,7.417935364328556,1,94.09929527905655,2,1,1,0
CLM_000940,20253.342043388573,2025-05-07 22:52:59.600645,45.36327550528675,0.6470911621089537,1,645.2803299074786,0,1,1,0
CLM_000722,15765.157823578476,2026-02-16 22:52:59.577150,49.3999680635734,3.758052229030356,2,52.87116631400498,2,1,1,0
CLM_000994,17978.5727616906,2026-01-12 22:52:59.621807,14.425418851987942,3.502305179999685,2,37.715806319466196,2,1,0,0
